subject act_desc features avg_measurement
25 SITTING fBodyAcc-mean()-Y -0.945198619242424
25 SITTING fBodyAcc-mean()-Z -0.947597457121212
25 SITTING fBodyAcc-std()-X -0.98397837530303
25 SITTING fBodyAcc-std()-Y -0.935031700454545
25 SITTING fBodyAcc-std()-Z -0.924947175454545
25 SITTING fBodyAccJerk-mean()-X -0.982243603030303
25 SITTING fBodyAccJerk-mean()-Y -0.971158287575758
25 SITTING fBodyAccJerk-mean()-Z -0.973211461363636
25 SITTING fBodyAccJerk-std()-X -0.983565760757576
25 SITTING fBodyAccJerk-std()-Y -0.972776577272727
25 SITTING fBodyAccJerk-std()-Z -0.978458923030303
25 SITTING fBodyAccMag-mean() -0.946913451666667
25 SITTING fBodyAccMag-std() -0.942151231515152
25 SITTING fBodyBodyAccJerkMag-mean() -0.971730462575758
25 SITTING fBodyBodyAccJerkMag-std() -0.972597744242424
25 SITTING fBodyBodyGyroJerkMag-mean() -0.976108353787879
25 SITTING fBodyBodyGyroJerkMag-std() -0.975226588333333
25 SITTING fBodyBodyGyroMag-mean() -0.953399068181818
25 SITTING fBodyBodyGyroMag-std() -0.943725755909091
25 SITTING fBodyGyro-mean()-X -0.969913284393939
25 SITTING fBodyGyro-mean()-Y -0.964643068787879
25 SITTING fBodyGyro-mean()-Z -0.950963363939394
25 SITTING fBodyGyro-std()-X -0.978433538484848
25 SITTING fBodyGyro-std()-Y -0.958015696363636
25 SITTING fBodyGyro-std()-Z -0.949176822121212
25 SITTING tBodyAcc-mean()-X 0.278045439090909
25 SITTING tBodyAcc-mean()-Y -0.0147229305131818
25 SITTING tBodyAcc-mean()-Z -0.108369634515152
25 SITTING tBodyAcc-std()-X -0.983081858939394
25 SITTING tBodyAcc-std()-Y -0.93612270469697
25 SITTING tBodyAcc-std()-Z -0.929106396818182
25 SITTING tBodyAccJerk-mean()-X 0.0746568393030303
25 SITTING tBodyAccJerk-mean()-Y 0.00597430268636364
25 SITTING tBodyAccJerk-mean()-Z 0.00160134859924242
25 SITTING tBodyAccJerk-std()-X -0.982078229242424
25 SITTING tBodyAccJerk-std()-Y -0.970896863484848
25 SITTING tBodyAccJerk-std()-Z -0.976522488787879
25 SITTING tBodyAccJerkMag-mean() -0.978774578333333
25 SITTING tBodyAccJerkMag-std() -0.972537871515151
25 SITTING tBodyAccMag-mean() -0.952738043030303
25 SITTING tBodyAccMag-std() -0.937764028181818
25 SITTING tBodyGyro-mean()-X -0.036405928969697
25 SITTING tBodyGyro-mean()-Y -0.0650689347121212
25 SITTING tBodyGyro-mean()-Z 0.0642882138333333
25 SITTING tBodyGyro-std()-X -0.976309017121212
25 SITTING tBodyGyro-std()-Y -0.960104508636364
25 SITTING tBodyGyro-std()-Z -0.945771803484848
25 SITTING tBodyGyroJerk-mean()-X -0.0959970816060606
25 SITTING tBodyGyroJerk-mean()-Y -0.0407299244348485
25 SITTING tBodyGyroJerk-mean()-Z -0.0465835149090909
25 SITTING tBodyGyroJerk-std()-X -0.977414910909091
25 SITTING tBodyGyroJerk-std()-Y -0.979684097272727
25 SITTING tBodyGyroJerk-std()-Z -0.979742084090909
25 SITTING tBodyGyroJerkMag-mean() -0.983010276060606
25 SITTING tBodyGyroJerkMag-std() -0.97507615
25 SITTING tBodyGyroMag-mean() -0.939574435606061
25 SITTING tBodyGyroMag-std() -0.941069909848485
25 SITTING tGravityAcc-mean()-X 0.924454522424242
25 SITTING tGravityAcc-mean()-Y 0.0733385412878788
25 SITTING tGravityAcc-mean()-Z 0.151679135228788
25 SITTING tGravityAcc-std()-X -0.985829034393939
25 SITTING tGravityAcc-std()-Y -0.966983534242424
25 SITTING tGravityAcc-std()-Z -0.935854966151515
25 SITTING tGravityAccMag-mean() -0.952738043030303
25 SITTING tGravityAccMag-std() -0.937764028181818
25 STANDING fBodyAcc-mean()-X -0.96193272890411
25 STANDING fBodyAcc-mean()-Y -0.898194212465753
25 STANDING fBodyAcc-mean()-Z -0.929985824794521
25 STANDING fBodyAcc-std()-X -0.96980617890411
25 STANDING fBodyAcc-std()-Y -0.872525409452055
25 STANDING fBodyAcc-std()-Z -0.910995860273973
25 STANDING fBodyAccJerk-mean()-X -0.959710489315069
25 STANDING fBodyAccJerk-mean()-Y -0.935717554109589
25 STANDING fBodyAccJerk-mean()-Z -0.952741107945206
25 STANDING fBodyAccJerk-std()-X -0.963098911506849
25 STANDING fBodyAccJerk-std()-Y -0.94047417890411
25 STANDING fBodyAccJerk-std()-Z -0.963973097671233
25 STANDING fBodyAccMag-mean() -0.921225595205479
25 STANDING fBodyAccMag-std() -0.918651880273973
25 STANDING fBodyBodyAccJerkMag-mean() -0.940007897123288
25 STANDING fBodyBodyAccJerkMag-std() -0.936025033013699
25 STANDING fBodyBodyGyroJerkMag-mean() -0.929600007123288
25 STANDING fBodyBodyGyroJerkMag-std() -0.927225720410959
25 STANDING fBodyBodyGyroMag-mean() -0.879437674794521
25 STANDING fBodyBodyGyroMag-std() -0.849127347123288
25 STANDING fBodyGyro-mean()-X -0.881019424794521
25 STANDING fBodyGyro-mean()-Y -0.91064914109589
25 STANDING fBodyGyro-mean()-Z -0.911409911643836
25 STANDING fBodyGyro-std()-X -0.890525705068493
25 STANDING fBodyGyro-std()-Y -0.901237499589041
25 STANDING fBodyGyro-std()-Z -0.914872014383562
25 STANDING tBodyAcc-mean()-X 0.278076904657534
25 STANDING tBodyAcc-mean()-Y -0.0180695049161644
25 STANDING tBodyAcc-mean()-Z -0.100402759931507
25 STANDING tBodyAcc-std()-X -0.967209961232877
25 STANDING tBodyAcc-std()-Y -0.87541041109589
25 STANDING tBodyAcc-std()-Z -0.913142481643836
25 STANDING tBodyAccJerk-mean()-X 0.0763556159315068
25 STANDING tBodyAccJerk-mean()-Y 0.0116930221630137
25 STANDING tBodyAccJerk-mean()-Z -0.00613681937487671
25 STANDING tBodyAccJerk-std()-X -0.959528332191781
25 STANDING tBodyAccJerk-std()-Y -0.935605650958904
25 STANDING tBodyAccJerk-std()-Z -0.958936310958904
25 STANDING tBodyAccJerkMag-mean() -0.956624899041096
25 STANDING tBodyAccJerkMag-std() -0.938454372328767
25 STANDING tBodyAccMag-mean() -0.92240685739726
25 STANDING tBodyAccMag-std() -0.910672094794521
25 STANDING tBodyGyro-mean()-X -0.0241335049573973
25 STANDING tBodyGyro-mean()-Y -0.0698308923617808
25 STANDING tBodyGyro-mean()-Z 0.0773671448739726
25 STANDING tBodyGyro-std()-X -0.886749172739726
25 STANDING tBodyGyro-std()-Y -0.903913940684931
25 STANDING tBodyGyro-std()-Z -0.907343324657534
25 STANDING tBodyGyroJerk-mean()-X -0.102049132684932
25 STANDING tBodyGyroJerk-mean()-Y -0.0432152397506849
25 STANDING tBodyGyroJerk-mean()-Z -0.051815224739726
25 STANDING tBodyGyroJerk-std()-X -0.921644239863014
25 STANDING tBodyGyroJerk-std()-Y -0.947633070684932
25 STANDING tBodyGyroJerk-std()-Z -0.948669854794521
25 STANDING tBodyGyroJerkMag-mean() -0.94793650109589
25 STANDING tBodyGyroJerkMag-std() -0.926328788356164
25 STANDING tBodyGyroMag-mean() -0.883675028630137
25 STANDING tBodyGyroMag-std() -0.843683410273973
25 STANDING tGravityAcc-mean()-X 0.911231752465753
25 STANDING tGravityAcc-mean()-Y -0.305938716712329
25 STANDING tGravityAcc-mean()-Z 0.0708655286023288
25 STANDING tGravityAcc-std()-X -0.981916942054795
25 STANDING tGravityAcc-std()-Y -0.957462721369863
25 STANDING tGravityAcc-std()-Z -0.942437325616438
25 STANDING tGravityAccMag-mean() -0.92240685739726
25 STANDING tGravityAccMag-std() -0.910672094794521
25 WALKING fBodyAcc-mean()-X -0.220524581801282
25 WALKING fBodyAcc-mean()-Y 0.160857904705128
25 WALKING fBodyAcc-mean()-Z -0.307693669064103
25 WALKING fBodyAcc-std()-X -0.280847608615385
25 WALKING fBodyAcc-std()-Y 0.177350232128205
25 WALKING fBodyAcc-std()-Z -0.281870251576923
25 WALKING fBodyAccJerk-mean()-X -0.228425808371795
25 WALKING fBodyAccJerk-mean()-Y -0.0399834296538462
25 WALKING fBodyAccJerk-mean()-Z -0.402093539230769
25 WALKING fBodyAccJerk-std()-X -0.197829318623077
25 WALKING fBodyAccJerk-std()-Y 0.040848415654359
25 WALKING fBodyAccJerk-std()-Z -0.474148367179487
25 WALKING fBodyAccMag-mean() -0.143014033396154
25 WALKING fBodyAccMag-std() -0.442718701282051
25 WALKING fBodyBodyAccJerkMag-mean() -0.10713307808641
25 WALKING fBodyBodyAccJerkMag-std() -0.166575218694359
25 WALKING fBodyBodyGyroJerkMag-mean() -0.352185936415641
25 WALKING fBodyBodyGyroJerkMag-std() -0.370247563425641
25 WALKING fBodyBodyGyroMag-mean() -0.23632668699
25 WALKING fBodyBodyGyroMag-std() -0.359122249858974
25 WALKING fBodyGyro-mean()-X -0.296718419085897
25 WALKING fBodyGyro-mean()-Y -0.157185220052179
25 WALKING fBodyGyro-mean()-Z -0.251474410511538
25 WALKING fBodyGyro-std()-X -0.450872753282051
25 WALKING fBodyGyro-std()-Y -0.0932220083628205
25 WALKING fBodyGyro-std()-Z -0.340695255692308
25 WALKING tBodyAcc-mean()-X 0.272531732564103
25 WALKING tBodyAcc-mean()-Y -0.0204411868032051
25 WALKING tBodyAcc-mean()-Z -0.109571637064103
25 WALKING tBodyAcc-std()-X -0.26247226875641
25 WALKING tBodyAcc-std()-Y 0.223441230769231
25 WALKING tBodyAcc-std()-Z -0.252592740333333
25 WALKING tBodyAccJerk-mean()-X 0.088044281525641
25 WALKING tBodyAccJerk-mean()-Y -0.0040525582474359
25 WALKING tBodyAccJerk-mean()-Z 0.0108012730897436
25 WALKING tBodyAccJerk-std()-X -0.177247826341026
25 WALKING tBodyAccJerk-std()-Y 0.0316132726794872
25 WALKING tBodyAccJerk-std()-Z -0.439020987820513
25 WALKING tBodyAccJerkMag-mean() -0.148867673001282
25 WALKING tBodyAccJerkMag-std() -0.129975743898718
25 WALKING tBodyAccMag-mean() -0.0673924359035385
25 WALKING tBodyAccMag-std() -0.253844456
25 WALKING tBodyGyro-mean()-X -0.033072109249359
25 WALKING tBodyGyro-mean()-Y -0.0652384966285897
25 WALKING tBodyGyro-mean()-Z 0.0922444025435897
25 WALKING tBodyGyro-std()-X -0.412326821
25 WALKING tBodyGyro-std()-Y -0.111818988861538
25 WALKING tBodyGyro-std()-Z -0.265433535333333
25 WALKING tBodyGyroJerk-mean()-X -0.0765991944166667
25 WALKING tBodyGyroJerk-mean()-Y -0.0490768704615385
25 WALKING tBodyGyroJerk-mean()-Z -0.0555943546266667
25 WALKING tBodyGyroJerk-std()-X -0.401412541371795
25 WALKING tBodyGyroJerk-std()-Y -0.302199876846154
25 WALKING tBodyGyroJerk-std()-Z -0.36381779094359
25 WALKING tBodyGyroJerkMag-mean() -0.343938704141026
25 WALKING tBodyGyroJerkMag-std() -0.3387385814
25 WALKING tBodyGyroMag-mean() -0.128578948279487
25 WALKING tBodyGyroMag-std() -0.228292571498718
25 WALKING tGravityAcc-mean()-X 0.900427685128205
25 WALKING tGravityAcc-mean()-Y -0.317314555512821
25 WALKING tGravityAcc-mean()-Z -0.102523410307692
25 WALKING tGravityAcc-std()-X -0.975529708076923
25 WALKING tGravityAcc-std()-Y -0.967115898589744
25 WALKING tGravityAcc-std()-Z -0.959958697307692
25 WALKING tGravityAccMag-mean() -0.0673924359035385
25 WALKING tGravityAccMag-std() -0.253844456
25 WALKING_DOWNSTAIRS fBodyAcc-mean()-X -0.168231669474576
25 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y 0.12814400559322
25 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.277834867938983
25 WALKING_DOWNSTAIRS fBodyAcc-std()-X -0.0668870203088136
25 WALKING_DOWNSTAIRS fBodyAcc-std()-Y 0.170930630338983
25 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.251470254779661
25 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X -0.282861747541169
25 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y -0.120340763177966
25 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.442663399
25 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X -0.254213197440678
25 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y -0.080248836
25 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.499378749169492
25 WALKING_DOWNSTAIRS fBodyAccMag-mean() -0.0185820557152542
25 WALKING_DOWNSTAIRS fBodyAccMag-std() -0.144885614038983
25 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.161145735869492
25 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() -0.115304017032203
25 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.498342633474576
25 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.506162537976271
25 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.33927226859322
25 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.338606466949153
25 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.276875025323729
25 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y -0.351151974152542
25 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z -0.0905524156067797
25 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.371924852847458
25 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.383940366966102
25 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.262902194813559
25 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.291987465254237
25 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.0133182879640678
25 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.10571688940678
25 WALKING_DOWNSTAIRS tBodyAcc-std()-X -0.0935155420033898
25 WALKING_DOWNSTAIRS tBodyAcc-std()-Y 0.207641365932203
25 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.220498273949153
25 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.072073440879661
25 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y 0.00200108034237288
25 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z 0.00278301649830508
25 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X -0.235023334832203
25 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.0705094797457627
25 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.471733520949153
25 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() -0.238883884391525
25 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() -0.137289674490339
25 WALKING_DOWNSTAIRS tBodyAccMag-mean() -0.00506007618644068
25 WALKING_DOWNSTAIRS tBodyAccMag-std() 0.0013395863220339
25 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0969467349508475
25 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0167729705066102
25 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.112453528710169
25 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.344511489118644
25 WALKING_DOWNSTAIRS tBodyGyro-std()-Y -0.367795245864407
25 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.160636517966102
25 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.0640263966694915
25 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.0620324889186441
25 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.0770015932101695
25 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.482516149576271
25 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.494311459915254
25 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.296964087091525
25 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.459464143237288
25 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.485379347579661
25 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.132119173318644
25 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.260292361457288
25 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.918997802542373
25 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.256801118644068
25 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.131409339644068
25 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.947268171186441
25 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.91888204779661
25 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.916954061694915
25 WALKING_DOWNSTAIRS tGravityAccMag-mean() -0.00506007618644068
25 WALKING_DOWNSTAIRS tGravityAccMag-std() 0.0013395863220339
25 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.335835940763636
25 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.242532969381818
25 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.368213169272727
25 WALKING_UPSTAIRS fBodyAcc-std()-X -0.270931991745455
25 WALKING_UPSTAIRS fBodyAcc-std()-Y -0.0559679901745454
25 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.243130946636364
25 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.447357738909091
25 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.493691339454545
25 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.578297396545455
25 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.426677646018182
25 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.478840776909091
25 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.639560953636364
25 WALKING_UPSTAIRS fBodyAccMag-mean() -0.3399822858
25 WALKING_UPSTAIRS fBodyAccMag-std() -0.391252904909091
25 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.410798577138182
25 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.457350846545455
25 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.662699056545455
25 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.693131714545455
25 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.529387997636364
25 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.508892248909091
25 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.524614450363636
25 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.455019869090909
25 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.223619691550909
25 WALKING_UPSTAIRS fBodyGyro-std()-X -0.582869565818182
25 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.388376995818182
25 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.173083651281818
25 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.2536835932
25 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.0271964802272309
25 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.120324383509091
25 WALKING_UPSTAIRS tBodyAcc-std()-X -0.287105034141818
25 WALKING_UPSTAIRS tBodyAcc-std()-Y -0.07518011022
25 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.246358829272727
25 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.0823256388945455
25 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y 0.02927474142
25 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z -0.00795310789181818
25 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.411338915890909
25 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.469141124727273
25 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.609391258909091
25 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.457463045090909
25 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.428600108181818
25 WALKING_UPSTAIRS tBodyAccMag-mean() -0.168560667709091
25 WALKING_UPSTAIRS tBodyAccMag-std() -0.301908521381818
25 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0197841136509091
25 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0799428305818182
25 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0739132358
25 WALKING_UPSTAIRS tBodyGyro-std()-X -0.565229540363636
25 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.409347546181818
25 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.121688825232727
25 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.112669639093818
25 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.0430689334563636
25 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.0807959095781818
25 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.650892986909091
25 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.634254602545455
25 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.543108160545455
25 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.614674205636364
25 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.664938014
25 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.231337982618182
25 WALKING_UPSTAIRS tBodyGyroMag-std() -0.458959295454545
25 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.810140680909091
25 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.385347807090909
25 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.298822631090909
25 WALKING_UPSTAIRS tGravityAcc-std()-X -0.938696955454545
25 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.934143878545455
25 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.906556153636364
25 WALKING_UPSTAIRS tGravityAccMag-mean() -0.168560667709091
25 WALKING_UPSTAIRS tGravityAccMag-std() -0.301908521381818
26 LAYING fBodyAcc-mean()-X -0.975893687083333
26 LAYING fBodyAcc-mean()-Y -0.980830362083333
26 LAYING fBodyAcc-mean()-Z -0.976634815694444
26 LAYING fBodyAcc-std()-X -0.965167081805556
26 LAYING fBodyAcc-std()-Y -0.984571808472222
26 LAYING fBodyAcc-std()-Z -0.973057781805556
26 LAYING fBodyAccJerk-mean()-X -0.985998546805556
26 LAYING fBodyAccJerk-mean()-Y -0.982140613888889
26 LAYING fBodyAccJerk-mean()-Z -0.981549689583333
26 LAYING fBodyAccJerk-std()-X -0.988140517777778
26 LAYING fBodyAccJerk-std()-Y -0.984124532361111
26 LAYING fBodyAccJerk-std()-Z -0.983185637916667
26 LAYING fBodyAccMag-mean() -0.973171068055556
26 LAYING fBodyAccMag-std() -0.971063024027778
26 LAYING fBodyBodyAccJerkMag-mean() -0.983108084305556
26 LAYING fBodyBodyAccJerkMag-std() -0.98328511625
26 LAYING fBodyBodyGyroJerkMag-mean() -0.978596740694444
26 LAYING fBodyBodyGyroJerkMag-std() -0.980096981111111
26 LAYING fBodyBodyGyroMag-mean() -0.964001383472222
26 LAYING fBodyBodyGyroMag-std() -0.961369084583333
26 LAYING fBodyGyro-mean()-X -0.976570564027778
26 LAYING fBodyGyro-mean()-Y -0.966111980277778
26 LAYING fBodyGyro-mean()-Z -0.981093036111111
26 LAYING fBodyGyro-std()-X -0.984713284166667
26 LAYING fBodyGyro-std()-Y -0.95779294875
26 LAYING fBodyGyro-std()-Z -0.983602745694445
26 LAYING tBodyAcc-mean()-X 0.272850494930556
26 LAYING tBodyAcc-mean()-Y -0.0173555210111111
26 LAYING tBodyAcc-mean()-Z -0.107236237236111
26 LAYING tBodyAcc-std()-X -0.967984021111111
26 LAYING tBodyAcc-std()-Y -0.983126461944444
26 LAYING tBodyAcc-std()-Z -0.973566958888889
26 LAYING tBodyAccJerk-mean()-X 0.08072123275
26 LAYING tBodyAccJerk-mean()-Y 0.0119819524179167
26 LAYING tBodyAccJerk-mean()-Z -0.00589225849902778
26 LAYING tBodyAccJerk-std()-X -0.98636543375
26 LAYING tBodyAccJerk-std()-Y -0.982430495
26 LAYING tBodyAccJerk-std()-Z -0.983087366805556
26 LAYING tBodyAccJerkMag-mean() -0.985529270555556
26 LAYING tBodyAccJerkMag-std() -0.983605927361111
26 LAYING tBodyAccMag-mean() -0.9718540425
26 LAYING tBodyAccMag-std() -0.969354834166667
26 LAYING tBodyGyro-mean()-X -0.0143679929444444
26 LAYING tBodyGyro-mean()-Y -0.0955538053611111
26 LAYING tBodyGyro-mean()-Z 0.111730746333333
26 LAYING tBodyGyro-std()-X -0.982651720138889
26 LAYING tBodyGyro-std()-Y -0.960299550972222
26 LAYING tBodyGyro-std()-Z -0.98170136125
26 LAYING tBodyGyroJerk-mean()-X -0.102813809652778
26 LAYING tBodyGyroJerk-mean()-Y -0.0382323710416667
26 LAYING tBodyGyroJerk-mean()-Z -0.0624116966805556
26 LAYING tBodyGyroJerk-std()-X -0.979865720555556
26 LAYING tBodyGyroJerk-std()-Y -0.978091312777778
26 LAYING tBodyGyroJerk-std()-Z -0.992381595972222
26 LAYING tBodyGyroJerkMag-mean() -0.982780873888889
26 LAYING tBodyGyroJerkMag-std() -0.978659102222222
26 LAYING tBodyGyroMag-mean() -0.953791512638889
26 LAYING tBodyGyroMag-std() -0.957829934722222
26 LAYING tGravityAcc-mean()-X -0.359292534027778
26 LAYING tGravityAcc-mean()-Y 0.738430699305556
26 LAYING tGravityAcc-mean()-Z 0.683839909722222
26 LAYING tGravityAcc-std()-X -0.960412164305556
26 LAYING tGravityAcc-std()-Y -0.993454358055556
26 LAYING tGravityAcc-std()-Z -0.979239668194444
26 LAYING tGravityAccMag-mean() -0.9718540425
26 LAYING tGravityAccMag-std() -0.969354834166667
26 SITTING fBodyAcc-mean()-X -0.989529506764706
26 SITTING fBodyAcc-mean()-Y -0.962773200147059
26 SITTING fBodyAcc-mean()-Z -0.966991781176471
26 SITTING fBodyAcc-std()-X -0.991100005441176
26 SITTING fBodyAcc-std()-Y -0.954998005147059
26 SITTING fBodyAcc-std()-Z -0.954402697794118
26 SITTING fBodyAccJerk-mean()-X -0.988857403235294
26 SITTING fBodyAccJerk-mean()-Y -0.979228238382353
26 SITTING fBodyAccJerk-mean()-Z -0.981971300147059
26 SITTING fBodyAccJerk-std()-X -0.9892888075
26 SITTING fBodyAccJerk-std()-Y -0.981550132794118
26 SITTING fBodyAccJerk-std()-Z -0.986008449264706
26 SITTING fBodyAccMag-mean() -0.968905031470588
26 SITTING fBodyAccMag-std() -0.965852262058824
26 SITTING fBodyBodyAccJerkMag-mean() -0.984469962941177
26 SITTING fBodyBodyAccJerkMag-std() -0.98561372
26 SITTING fBodyBodyGyroJerkMag-mean() -0.990854751176471
26 SITTING fBodyBodyGyroJerkMag-std() -0.990933058235294
26 SITTING fBodyBodyGyroMag-mean() -0.977973720735294
26 SITTING fBodyBodyGyroMag-std() -0.969105899117647
26 SITTING fBodyGyro-mean()-X -0.985676523823529
26 SITTING fBodyGyro-mean()-Y -0.981200181176471
26 SITTING fBodyGyro-mean()-Z -0.974686891029412
26 SITTING fBodyGyro-std()-X -0.988891551764706
26 SITTING fBodyGyro-std()-Y -0.976252427794118
26 SITTING fBodyGyro-std()-Z -0.972851787647059
26 SITTING tBodyAcc-mean()-X 0.273475690147059
26 SITTING tBodyAcc-mean()-Y -0.0131255097938235
26 SITTING tBodyAcc-mean()-Z -0.103041061426471
26 SITTING tBodyAcc-std()-X -0.990593766617647
26 SITTING tBodyAcc-std()-Y -0.956255962058824
26 SITTING tBodyAcc-std()-Z -0.957056111470588
26 SITTING tBodyAccJerk-mean()-X 0.0763318528529412
26 SITTING tBodyAccJerk-mean()-Y 0.00476702575745588
26 SITTING tBodyAccJerk-mean()-Z -0.00113300171426471
26 SITTING tBodyAccJerk-std()-X -0.988564382205882
26 SITTING tBodyAccJerk-std()-Y -0.979573678088235
26 SITTING tBodyAccJerk-std()-Z -0.984662946764706
